gtp_ligand_id,target_uniprot,gtp_ligand_name,gtp_target_name,pdsp_ligand_names,pdsp_unigene_symbols,ligand_match_method,ki_count,ki_median,ki_min,ki_max,pKi_median,pKi_min,pKi_max
5717,P54756,vandetanib,EPH receptor A5,ZD-6474,EPHA5,CAS,1,310.0,310.0,310.0,6.508638306165727,6.508638306165727,6.508638306165727
5717,P54760,vandetanib,EPH receptor B4,ZD-6474,EPHB4,CAS,1,2600.0,2600.0,2600.0,5.585026652029182,5.585026652029182,5.585026652029182
5717,P54762,vandetanib,EPH receptor B1,ZD-6474,EPHB1,CAS,1,540.0,540.0,540.0,6.267606240177031,6.267606240177031,6.267606240177031
5717,P54764,vandetanib,EPH receptor A4,ZD-6474,EPHA4,CAS,1,4300.0,4300.0,4300.0,5.366531544420413,5.366531544420413,5.366531544420413
5717,P78368,vandetanib,casein kinase 1 gamma 2,ZD-6474,CSNK1G2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q00535,vandetanib,cyclin dependent kinase 5,ZD-6474,CDK5,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q02763,vandetanib,TEK receptor tyrosine kinase,ZD-6474,TEK,CAS,1,3600.0,3600.0,3600.0,5.443697499232712,5.443697499232712,5.443697499232712
5717,Q05397,vandetanib,protein tyrosine kinase 2,ZD-6474,PTK2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q06187,vandetanib,Bruton tyrosine kinase,ZD-6474,BTK,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q13043,vandetanib,serine/threonine kinase 4,ZD-6474,STK4,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q13131,vandetanib,protein kinase AMP-activated catalytic subunit alpha 1,ZD-6474,PRKAA1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q13153,vandetanib,p21 (RAC1) activated kinase 1,ZD-6474,PAK1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q13554,vandetanib,calcium/calmodulin-dependent protein kinase II beta subunit,ZD-6474,CAMK2B,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q13555,vandetanib,calcium/calmodulin-dependent protein kinase II gamma subunit,ZD-6474,CAMK2G,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q13557,vandetanib,calcium/calmodulin-dependent protein kinase II delta subunit,ZD-6474,CAMK2D,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q13882,vandetanib,protein tyrosine kinase 6,ZD-6474,PTK6,CAS,1,33.0,33.0,33.0,7.481486060122112,7.481486060122112,7.481486060122112
5717,Q14012,vandetanib,calcium/calmodulin dependent protein kinase I,ZD-6474,CAMK1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q15349,vandetanib,ribosomal protein S6 kinase A2,ZD-6474,RPS6KA2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q15375,vandetanib,EPH receptor A7,ZD-6474,EPHA7,CAS,1,3400.0,3400.0,3400.0,5.468521082957745,5.468521082957745,5.468521082957745
5717,Q15759,vandetanib,mitogen-activated protein kinase 11,ZD-6474,MAPK11,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q16539,vandetanib,mitogen-activated protein kinase 14,ZD-6474,MAPK14,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q16816,vandetanib,phosphorylase kinase catalytic subunit gamma 1,ZD-6474,PHKG1,CAS,1,7100.0,7100.0,7100.0,5.1487416512809245,5.1487416512809245,5.1487416512809245
5717,Q2M2I8,vandetanib,AP2 associated kinase 1,ZD-6474,AAK1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q7KZI7,vandetanib,microtubule affinity regulating kinase 2,ZD-6474,MARK2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q8IU85,vandetanib,calcium/calmodulin dependent protein kinase ID,ZD-6474,CAMK1D,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q8N5S9,vandetanib,calcium/calmodulin dependent protein kinase kinase 1,ZD-6474,CAMKK1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q8TD19,vandetanib,NIMA related kinase 9,ZD-6474,NEK9,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q96NX5,vandetanib,calcium/calmodulin dependent protein kinase IG,ZD-6474,CAMK1G,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q96RR4,vandetanib,calcium/calmodulin dependent protein kinase kinase 2,ZD-6474,CAMKK2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q99640,vandetanib,"protein kinase, membrane associated tyrosine/threonine 1",ZD-6474,PKMYT1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q99683,vandetanib,mitogen-activated protein kinase kinase kinase 5,ZD-6474,MAP3K5,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q9H1R3,vandetanib,myosin light chain kinase 2,ZD-6474,MYLK2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q9H2G2,vandetanib,STE20 like kinase,ZD-6474,SLK,CAS,1,96.0,96.0,96.0,7.017728766960431,7.017728766960431,7.017728766960431
5717,Q9HAZ1,vandetanib,CDC like kinase 4,ZD-6474,CLK4,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q9HBH9,vandetanib,MAPK interacting serine/threonine kinase 2,ZD-6474,MKNK2,CAS,1,3400.0,3400.0,3400.0,5.468521082957745,5.468521082957745,5.468521082957745
5717,Q9HCP0,vandetanib,casein kinase 1 gamma 1,ZD-6474,CSNK1G1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q9NQU5,vandetanib,p21 (RAC1) activated kinase 6,ZD-6474,PAK6,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q9NRP7,vandetanib,serine/threonine kinase 36,ZD-6474,STK36,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q9NSY1,vandetanib,BMP2 inducible kinase,ZD-6474,BMP2K,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q9P1W9,vandetanib,"Pim-2 proto-oncogene, serine/threonine kinase",ZD-6474,PIM2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q9UEE5,vandetanib,serine/threonine kinase 17a,ZD-6474,STK17a,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q9UF33,vandetanib,EPH receptor A6,ZD-6474,EPHA6,CAS,1,65.0,65.0,65.0,7.187086643357144,7.187086643357144,7.187086643357144
5717,Q9UIK4,vandetanib,death associated protein kinase 2,ZD-6474,DAPK2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q9UQB9,vandetanib,aurora kinase C,ZD-6474,AURKC,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q9UQM7,vandetanib,calcium/calmodulin-dependent protein kinase II alpha subunit,ZD-6474,CAMK2A,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q9Y2H1,vandetanib,Serine/threonine kinase 38 like,ZD-6474,STK38L,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5717,Q9Y4K4,vandetanib,mitogen-activated protein kinase kinase kinase kinase 5,ZD-6474,MAP4K5,CAS,1,510.0,510.0,510.0,6.292429823902063,6.292429823902063,6.292429823902063
5717,Q9Y6R4,vandetanib,mitogen-activated protein kinase kinase kinase 4,ZD-6474,MAP3K4,CAS,1,4800.0,4800.0,4800.0,5.318758762624412,5.318758762624412,5.318758762624412
5719,O14976,neflamapimod,cyclin G associated kinase,VX-745,GAK,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,O43293,neflamapimod,death associated protein kinase 3,VX-745,DAPK3,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,O43353,neflamapimod,receptor interacting serine/threonine kinase 2,VX-745,RIPK2,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,O60674,neflamapimod,Janus kinase 2,VX-745,JAK2,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,O75582,neflamapimod,ribosomal protein S6 kinase A5,VX-745,RPS6KA5,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,O75716,neflamapimod,serine/threonine kinase 16,VX-745,STK16,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,O75914,neflamapimod,p21 (RAC1) activated kinase 3,VX-745,PAK3,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,O94768,neflamapimod,serine/threonine kinase 17b,VX-745,STK17b,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,O94804,neflamapimod,serine/threonine kinase 10,VX-745,STK10,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,O96013,neflamapimod,p21 (RAC1) activated kinase 4,VX-745,PAK4,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P00519,neflamapimod,"ABL proto-oncogene 1, non-receptor tyrosine kinase",VX-745,ABL1,NAME,7,1700.0,710.0,10000.0,5.769551078621726,5.0,6.1487416512809245
5719,P00533,neflamapimod,epidermal growth factor receptor,VX-745,EGFR,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P04626,neflamapimod,erb-b2 receptor tyrosine kinase 2,VX-745,ERBB2,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P04629,neflamapimod,neurotrophic receptor tyrosine kinase 1,VX-745,NTRK1,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P06213,neflamapimod,Insulin receptor,VX-745,INSR,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P06239,neflamapimod,"LCK proto-oncogene, Src family tyrosine kinase",VX-745,LCK,NAME,1,1800.0,1800.0,1800.0,5.7447274948966935,5.7447274948966935,5.7447274948966935
5719,P06241,neflamapimod,"FYN proto-oncogene, Src family tyrosine kinase",VX-745,FYN,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P07947,neflamapimod,"YES proto-oncogene 1, Src family tyrosine kinase",VX-745,YES1,NAME,1,2600.0,2600.0,2600.0,5.585026652029182,5.585026652029182,5.585026652029182
5719,P07948,neflamapimod,"LYN proto-oncogene, Src family tyrosine kinase",VX-745,LYN,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P08631,neflamapimod,"HCK proto-oncogene, Src family tyrosine kinase",VX-745,HCK,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P09619,neflamapimod,platelet derived growth factor receptor beta,VX-745,PDGFRB,NAME,1,870.0,870.0,870.0,6.060480747381382,6.060480747381382,6.060480747381382
5719,P09769,neflamapimod,"FGR proto-oncogene, Src family tyrosine kinase",VX-745,FGR,NAME,1,1200.0,1200.0,1200.0,5.920818753952375,5.920818753952375,5.920818753952375
5719,P10721,neflamapimod,"KIT proto-oncogene, receptor tyrosine kinase",VX-745,KIT,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P11309,neflamapimod,"Pim-1 proto-oncogene, serine/threonine kinase",VX-745,PIM1,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P11362,neflamapimod,fibroblast growth factor receptor 1,VX-745,FGFR1,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P12931,neflamapimod,"SRC proto-oncogene, non-receptor tyrosine kinase",VX-745,SRC,NAME,1,980.0,980.0,980.0,6.008773924307505,6.008773924307505,6.008773924307505
5719,P15735,neflamapimod,phosphorylase kinase catalytic subunit gamma 2,VX-745,PHKG2,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P16591,neflamapimod,FER tyrosine kinase,VX-745,FER,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P17612,neflamapimod,"protein kinase, cAMP-dependent, catalytic, alpha subunit",VX-745,PRKACA,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P21802,neflamapimod,fibroblast growth factor receptor 2,VX-745,FGFR2,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P22607,neflamapimod,fibroblast growth factor receptor 3,VX-745,FGFR3,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P23458,neflamapimod,Janus kinase 1,VX-745,JAK1,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P24941,neflamapimod,cyclin dependent kinase 2,VX-745,CDK2,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P29317,neflamapimod,EPH receptor A2,VX-745,EPHA2,NAME,1,2100.0,2100.0,2100.0,5.6777807052660805,5.6777807052660805,5.6777807052660805
5719,P29320,neflamapimod,EPH receptor A3,VX-745,EPHA3,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P29322,neflamapimod,EPH receptor A8,VX-745,EPHA8,NAME,1,3100.0,3100.0,3100.0,5.508638306165727,5.508638306165727,5.508638306165727
5719,P33981,neflamapimod,TTK protein kinase,VX-745,TTK,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P35916,neflamapimod,fms related receptor tyrosine kinase 4,VX-745,FLT4,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P35968,neflamapimod,kinase insert domain receptor,VX-745,KDR,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P36888,neflamapimod,fms related receptor tyrosine kinase 3,VX-745,FLT3,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P41240,neflamapimod,C-terminal Src kinase,VX-745,CSK,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P42684,neflamapimod,"ABL proto-oncogene 2, non-receptor tyrosine kinase",VX-745,ABL2,NAME,1,220.0,220.0,220.0,6.657577319177793,6.657577319177793,6.657577319177793
5719,P42685,neflamapimod,fyn related Src family tyrosine kinase,VX-745,FRK,NAME,1,3300.0,3300.0,3300.0,5.481486060122112,5.481486060122112,5.481486060122112
5719,P43405,neflamapimod,spleen associated tyrosine kinase,VX-745,SYK,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P45983,neflamapimod,mitogen-activated protein kinase 8,VX-745,MAPK8,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P45984,neflamapimod,mitogen-activated protein kinase 9,VX-745,MAPK9,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P49674,neflamapimod,casein kinase 1 epsilon,VX-745,CSNK1E,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P49759,neflamapimod,CDC like kinase 1,VX-745,CLK1,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P49760,neflamapimod,CDC like kinase 2,VX-745,CLK2,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P49761,neflamapimod,CDC like kinase 3,VX-745,CLK3,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P51812,neflamapimod,ribosomal protein S6 kinase A3,VX-745,RPS6KA3,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P51813,neflamapimod,BMX non-receptor tyrosine kinase,VX-745,BMX,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P51955,neflamapimod,NIMA related kinase 2,VX-745,NEK2,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P53667,neflamapimod,LIM domain kinase 1,VX-745,LIMK1,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P53778,neflamapimod,mitogen-activated protein kinase 12,VX-745,MAPK12,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P53779,neflamapimod,mitogen-activated protein kinase 10,VX-745,MAPK10,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P54756,neflamapimod,EPH receptor A5,VX-745,EPHA5,NAME,1,1900.0,1900.0,1900.0,5.721246399047171,5.721246399047171,5.721246399047171
5719,P54760,neflamapimod,EPH receptor B4,VX-745,EPHB4,NAME,1,1000.0,1000.0,1000.0,6.0,6.0,6.0
5719,P54762,neflamapimod,EPH receptor B1,VX-745,EPHB1,NAME,1,1600.0,1600.0,1600.0,5.795880017344075,5.795880017344075,5.795880017344075
5719,P54764,neflamapimod,EPH receptor A4,VX-745,EPHA4,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,P78368,neflamapimod,casein kinase 1 gamma 2,VX-745,CSNK1G2,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q00535,neflamapimod,cyclin dependent kinase 5,VX-745,CDK5,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q02763,neflamapimod,TEK receptor tyrosine kinase,VX-745,TEK,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q05397,neflamapimod,protein tyrosine kinase 2,VX-745,PTK2,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q06187,neflamapimod,Bruton tyrosine kinase,VX-745,BTK,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q13043,neflamapimod,serine/threonine kinase 4,VX-745,STK4,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q13131,neflamapimod,protein kinase AMP-activated catalytic subunit alpha 1,VX-745,PRKAA1,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q13153,neflamapimod,p21 (RAC1) activated kinase 1,VX-745,PAK1,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q13554,neflamapimod,calcium/calmodulin-dependent protein kinase II beta subunit,VX-745,CAMK2B,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q13555,neflamapimod,calcium/calmodulin-dependent protein kinase II gamma subunit,VX-745,CAMK2G,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q13557,neflamapimod,calcium/calmodulin-dependent protein kinase II delta subunit,VX-745,CAMK2D,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q13882,neflamapimod,protein tyrosine kinase 6,VX-745,PTK6,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q14012,neflamapimod,calcium/calmodulin dependent protein kinase I,VX-745,CAMK1,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q15349,neflamapimod,ribosomal protein S6 kinase A2,VX-745,RPS6KA2,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q15375,neflamapimod,EPH receptor A7,VX-745,EPHA7,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q15759,neflamapimod,mitogen-activated protein kinase 11,VX-745,MAPK11,NAME,1,160.0,160.0,160.0,6.795880017344075,6.795880017344075,6.795880017344075
5719,Q16539,neflamapimod,mitogen-activated protein kinase 14,VX-745,MAPK14,NAME,1,3.2,3.2,3.2,8.494850021680094,8.494850021680094,8.494850021680094
5719,Q16816,neflamapimod,phosphorylase kinase catalytic subunit gamma 1,VX-745,PHKG1,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q2M2I8,neflamapimod,AP2 associated kinase 1,VX-745,AAK1,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q7KZI7,neflamapimod,microtubule affinity regulating kinase 2,VX-745,MARK2,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q8IU85,neflamapimod,calcium/calmodulin dependent protein kinase ID,VX-745,CAMK1D,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q8N5S9,neflamapimod,calcium/calmodulin dependent protein kinase kinase 1,VX-745,CAMKK1,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q8TD19,neflamapimod,NIMA related kinase 9,VX-745,NEK9,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q96NX5,neflamapimod,calcium/calmodulin dependent protein kinase IG,VX-745,CAMK1G,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q96RR4,neflamapimod,calcium/calmodulin dependent protein kinase kinase 2,VX-745,CAMKK2,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q99640,neflamapimod,"protein kinase, membrane associated tyrosine/threonine 1",VX-745,PKMYT1,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q99683,neflamapimod,mitogen-activated protein kinase kinase kinase 5,VX-745,MAP3K5,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q9H1R3,neflamapimod,myosin light chain kinase 2,VX-745,MYLK2,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q9H2G2,neflamapimod,STE20 like kinase,VX-745,SLK,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q9HAZ1,neflamapimod,CDC like kinase 4,VX-745,CLK4,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q9HBH9,neflamapimod,MAPK interacting serine/threonine kinase 2,VX-745,MKNK2,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q9HCP0,neflamapimod,casein kinase 1 gamma 1,VX-745,CSNK1G1,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q9NQU5,neflamapimod,p21 (RAC1) activated kinase 6,VX-745,PAK6,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q9NRP7,neflamapimod,serine/threonine kinase 36,VX-745,STK36,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q9NSY1,neflamapimod,BMP2 inducible kinase,VX-745,BMP2K,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q9P1W9,neflamapimod,"Pim-2 proto-oncogene, serine/threonine kinase",VX-745,PIM2,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q9UEE5,neflamapimod,serine/threonine kinase 17a,VX-745,STK17a,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q9UF33,neflamapimod,EPH receptor A6,VX-745,EPHA6,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q9UIK4,neflamapimod,death associated protein kinase 2,VX-745,DAPK2,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q9UQB9,neflamapimod,aurora kinase C,VX-745,AURKC,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q9UQM7,neflamapimod,calcium/calmodulin-dependent protein kinase II alpha subunit,VX-745,CAMK2A,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q9Y2H1,neflamapimod,Serine/threonine kinase 38 like,VX-745,STK38L,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q9Y4K4,neflamapimod,mitogen-activated protein kinase kinase kinase kinase 5,VX-745,MAP4K5,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5719,Q9Y6R4,neflamapimod,mitogen-activated protein kinase kinase kinase 4,VX-745,MAP3K4,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5772,P21452,SB 235375,NK<sub>2</sub> receptor,SB 235375,TACR2,NAME,4,3792.5,209.0,10000.0,5.455932026554958,5.0,6.679853713888946
5772,P29371,SB 235375,NK<sub>3</sub> receptor,SB 235375,TACR3,NAME,4,10.049999999999999,1.6,82.4,8.20236214409895,7.084072788302884,8.795880017344075
59,P07550,ziprasidone,&beta;<sub>2</sub>-adrenoceptor,Ziprasidone,ADRB2,NAME,2,7500.0,5000.0,10000.0,5.150514997831991,5.0,5.301029995663981
59,P08172,ziprasidone,M<sub>2</sub> receptor,Ziprasidone,CHRM2,NAME,3,3000.0,2511.8864315096,10000.0,5.522878745280337,5.0,5.599999999999996
59,P08173,ziprasidone,M<sub>4</sub> receptor,Ziprasidone,CHRM4,NAME,2,5800.0,1600.0,10000.0,5.3979400086720375,5.0,5.795880017344075
59,P08588,ziprasidone,&beta;<sub>1</sub>-adrenoceptor,Ziprasidone,ADRB1,NAME,2,6285.0,2570.0,10000.0,5.295033438334353,5.0,5.590066876668706
59,P08908,ziprasidone,5-HT<sub>1A</sub> receptor,Ziprasidone,HTR1A,NAME,12,3.2559432157548,1.5,76.0,8.498970004336016,7.119186407719209,8.823908740944319
59,P08912,ziprasidone,M<sub>5</sub> receptor,Ziprasidone,CHRM5,NAME,2,5800.0,1600.0,10000.0,5.3979400086720375,5.0,5.795880017344075
59,P08913,ziprasidone,&alpha;<sub>2A</sub>-adrenoceptor,Ziprasidone,ADRA2A,NAME,3,160.0,160.0,160.0,6.795880017344075,6.795880017344075,6.795880017344075
59,P11229,ziprasidone,M<sub>1</sub> receptor,Ziprasidone,CHRM1,NAME,5,5100.0,300.0,10000.0,5.292429823902063,5.0,6.522878745280337
59,P14416,ziprasidone,D<sub>2</sub> receptor,Ziprasidone,DRD2,NAME,16,4.1,1.2,9.7,8.387345359137068,8.013228265733755,8.920818753952375
59,P18089,ziprasidone,&alpha;<sub>2B</sub>-adrenoceptor,Ziprasidone,ADRA2B,NAME,3,48.0,48.0,48.0,7.318758762624412,7.318758762624412,7.318758762624412
59,P18825,ziprasidone,&alpha;<sub>2C</sub>-adrenoceptor,Ziprasidone,ADRA2C,NAME,3,77.0,59.0,77.0,7.113509274827518,7.113509274827518,7.229147988357855
59,P20309,ziprasidone,M<sub>3</sub> receptor,Ziprasidone,CHRM3,NAME,4,7811.7066259517505,1300.0,10000.0,5.125,5.0,5.886056647693163
59,P21554,ziprasidone,CB<sub>1</sub> receptor,Ziprasidone,CNR1,NAME,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
59,P21728,ziprasidone,D<sub>1</sub> receptor,Ziprasidone,DRD1,NAME,5,130.0,9.5,330.0,6.886056647693163,6.481486060122112,8.022276394711152
59,P21731,ziprasidone,TP receptor,Ziprasidone,TBXA2R,NAME,1,1000.0,1000.0,1000.0,6.0,6.0,6.0
59,P21917,ziprasidone,D<sub>4</sub> receptor,Ziprasidone,DRD4,NAME,5,32.359365692963,0.8,1000.0,7.4899999999999975,6.0,9.096910013008056
59,P21918,ziprasidone,D<sub>5</sub> receptor,Ziprasidone,DRD5,NAME,1,152.0,152.0,152.0,6.818156412055227,6.818156412055227,6.818156412055227
59,P25021,ziprasidone,H<sub>2</sub> receptor,Ziprasidone,HRH2,NAME,1,3500.0,3500.0,3500.0,5.455931955649724,5.455931955649724,5.455931955649724
59,P25105,ziprasidone,PAF receptor,Ziprasidone,PTAFR,NAME,1,1000.0,1000.0,1000.0,6.0,6.0,6.0
59,P28221,ziprasidone,5-HT<sub>1D</sub> receptor,Ziprasidone,HTR1D,NAME,4,3.75,1.7,9.0,8.456109291095228,8.045757490560675,8.769551078621726
59,P28222,ziprasidone,5-HT<sub>1B</sub> receptor,Ziprasidone,HTR1B,NAME,4,31.0,0.99,130.0,7.81725600755455,6.886056647693163,9.00436480540245
59,P28223,ziprasidone,5-HT<sub>2A</sub> receptor,Ziprasidone,HTR2A,NAME,17,0.389999985694885,0.0799999982118607,3.3,9.408935408903329,8.481486060122112,10.096910022715294
59,P28335,ziprasidone,5-HT<sub>2C</sub> receptor,Ziprasidone,HTR2C,NAME,10,2.45,0.55,68.0,8.721848749616356,7.167491087293763,9.259637310505756
